"","wkt_geom","respno","country","country_nm","intvno","decno","region","location_l","location_1","location_2","location_3","location_4","location_5","townvill","y","x","loc","f31","f32","f33","near_fid"
"955","POINT(-10.08444000000000074 8.28693600000000075)","LIB0356",8,"LIBERIA","LIB23","LIB1",387,"KOLAHUN",NA,NA,NA,"NA","NA","KPENGBELAHUN",8.28693580627441,-10.0844402313232,6,NA,NA,NA,0
"956","POINT(-10.08444000000000074 8.28693600000000075)","LIB0357",8,"LIBERIA","LIB25","LIB1",387,"KOLAHUN",NA,NA,NA,"NA","NA","KPENGBELAHUN",8.28693580627441,-10.0844402313232,6,NA,NA,NA,0
"957","POINT(-10.08444000000000074 8.28693600000000075)","LIB0358",8,"LIBERIA","LIB23","LIB1",387,"KOLAHUN",NA,NA,NA,"NA","NA","KPENGBELAHUN",8.28693580627441,-10.0844402313232,6,NA,NA,NA,0
"958","POINT(-10.08444000000000074 8.28693600000000075)","LIB0359",8,"LIBERIA","LIB24","LIB1",387,"KOLAHUN",NA,NA,NA,"NA","NA","KPENGBELAHUN",8.28693580627441,-10.0844402313232,6,NA,NA,NA,0
"959","POINT(-10.08444000000000074 8.28693600000000075)","LIB0360",8,"LIBERIA","LIB24","LIB1",387,"KOLAHUN",NA,NA,NA,"NA","NA","KPENGBELAHUN",8.28693580627441,-10.0844402313232,6,NA,NA,NA,0
"960","POINT(-9.43639699999999948 6.9220600000000001)","LIB0041",8,"LIBERIA","LIB22","LIB2",381,"JORQUELLEH",NA,NA,NA,"NA","NA","KPOYENGAN",6.92206001281738,-9.43639659881592,6,NA,NA,NA,0
"961","POINT(-9.43639699999999948 6.9220600000000001)","LIB0042",8,"LIBERIA","LIB24","LIB2",381,"JORQUELLEH",NA,NA,NA,"NA","NA","KPOYENGAN",6.92206001281738,-9.43639659881592,6,NA,NA,NA,0
"962","POINT(-9.43639699999999948 6.9220600000000001)","LIB0043",8,"LIBERIA","LIB24","LIB2",381,"JORQUELLEH",NA,NA,NA,"NA","NA","KPOYENGAN",6.92206001281738,-9.43639659881592,6,NA,NA,NA,0
"963","POINT(-9.43639699999999948 6.9220600000000001)","LIB0044",8,"LIBERIA","LIB25","LIB2",381,"JORQUELLEH",NA,NA,NA,"NA","NA","KPOYENGAN",6.92206001281738,-9.43639659881592,6,NA,NA,NA,0
"964","POINT(-9.43639699999999948 6.9220600000000001)","LIB0045",8,"LIBERIA","LIB25","LIB2",381,"JORQUELLEH",NA,NA,NA,"NA","NA","KPOYENGAN",6.92206001281738,-9.43639659881592,6,NA,NA,NA,0
"965","POINT(-9.43639699999999948 6.9220600000000001)","LIB0046",8,"LIBERIA","LIB23","LIB2",381,"JORQUELLEH",NA,NA,NA,"NA","NA","KPOYENGAN",6.92206001281738,-9.43639659881592,6,NA,NA,NA,0
"966","POINT(-9.43639699999999948 6.9220600000000001)","LIB0047",8,"LIBERIA","LIB23","LIB2",381,"JORQUELLEH",NA,NA,NA,"NA","NA","KPOYENGAN",6.92206001281738,-9.43639659881592,6,NA,NA,NA,0
"967","POINT(-9.43639699999999948 6.9220600000000001)","LIB0048",8,"LIBERIA","LIB22","LIB2",381,"JORQUELLEH",NA,NA,NA,"NA","NA","KPOYENGAN",6.92206001281738,-9.43639659881592,6,NA,NA,NA,0
"968","POINT(-10.73355899999999963 6.31418000000000035)","LIB0633",8,"LIBERIA","LIB54","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MAMBA POINT",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"969","POINT(-10.73355899999999963 6.31418000000000035)","LIB0634",8,"LIBERIA","LIB54","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MAMBA POINT",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"970","POINT(-10.73355899999999963 6.31418000000000035)","LIB0635",8,"LIBERIA","LIB52","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MAMBA POINT",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"971","POINT(-10.73355899999999963 6.31418000000000035)","LIB0636",8,"LIBERIA","LIB52","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MAMBA POINT",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"972","POINT(-10.73355899999999963 6.31418000000000035)","LIB0637",8,"LIBERIA","LIB55","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MAMBA POINT",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"973","POINT(-10.73355899999999963 6.31418000000000035)","LIB0638",8,"LIBERIA","LIB55","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MAMBA POINT",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"974","POINT(-10.73355899999999963 6.31418000000000035)","LIB0639",8,"LIBERIA","LIB53","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MAMBA POINT",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"975","POINT(-10.73355899999999963 6.31418000000000035)","LIB0640",8,"LIBERIA","LIB53","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MAMBA POINT",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"976","POINT(-10.73355899999999963 6.31418000000000035)","LIB0545",8,"LIBERIA","LIB55","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MOMBO TOWN EAST",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"977","POINT(-10.73355899999999963 6.31418000000000035)","LIB0546",8,"LIBERIA","LIB55","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MOMBO TOWN EAST",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"978","POINT(-10.73355899999999963 6.31418000000000035)","LIB0547",8,"LIBERIA","LIB54","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MOMBO TOWN EAST",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"979","POINT(-10.73355899999999963 6.31418000000000035)","LIB0548",8,"LIBERIA","LIB53","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MOMBO TOWN EAST",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"980","POINT(-10.73355899999999963 6.31418000000000035)","LIB0549",8,"LIBERIA","LIB53","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MOMBO TOWN EAST",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"981","POINT(-10.73355899999999963 6.31418000000000035)","LIB0550",8,"LIBERIA","LIB54","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MOMBO TOWN EAST",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"982","POINT(-10.73355899999999963 6.31418000000000035)","LIB0551",8,"LIBERIA","LIB52","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MOMBO TOWN EAST",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"983","POINT(-10.73355899999999963 6.31418000000000035)","LIB0552",8,"LIBERIA","LIB53","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MOMBO TOWN EAST",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"984","POINT(-10.73355899999999963 6.31418000000000035)","LIB0561",8,"LIBERIA","LIB54","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MOMBO TOWN WEST",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"985","POINT(-10.73355899999999963 6.31418000000000035)","LIB0562",8,"LIBERIA","LIB54","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MOMBO TOWN WEST",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"986","POINT(-10.73355899999999963 6.31418000000000035)","LIB0563",8,"LIBERIA","LIB52","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MOMBO TOWN WEST",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"987","POINT(-10.73355899999999963 6.31418000000000035)","LIB0564",8,"LIBERIA","LIB52","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MOMBO TOWN WEST",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"988","POINT(-10.73355899999999963 6.31418000000000035)","LIB0565",8,"LIBERIA","LIB53","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MOMBO TOWN WEST",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"989","POINT(-10.73355899999999963 6.31418000000000035)","LIB0566",8,"LIBERIA","LIB55","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MOMBO TOWN WEST",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"990","POINT(-10.73355899999999963 6.31418000000000035)","LIB0567",8,"LIBERIA","LIB55","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MOMBO TOWN WEST",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"991","POINT(-10.73355899999999963 6.31418000000000035)","LIB0568",8,"LIBERIA","LIB53","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MOMBO TOWN WEST",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"992","POINT(-10.41666700000000034 6.58332699999999971)","LIB0909",8,"LIBERIA","LIB52","LIB2",390,"TODEE",NA,NA,NA,"NA","NA","MORRIS JOHNSON FARM",6.58332681655884,-10.4166669845581,6,NA,NA,NA,0
"993","POINT(-10.41666700000000034 6.58332699999999971)","LIB0910",8,"LIBERIA","LIB52","LIB2",390,"TODEE",NA,NA,NA,"NA","NA","MORRIS JOHNSON FARM",6.58332681655884,-10.4166669845581,6,NA,NA,NA,0
"994","POINT(-10.41666700000000034 6.58332699999999971)","LIB0911",8,"LIBERIA","LIB43","LIB2",390,"TODEE",NA,NA,NA,"NA","NA","MORRIS JOHNSON FARM",6.58332681655884,-10.4166669845581,6,NA,NA,NA,0
"995","POINT(-10.41666700000000034 6.58332699999999971)","LIB0912",8,"LIBERIA","LIB43","LIB2",390,"TODEE",NA,NA,NA,"NA","NA","MORRIS JOHNSON FARM",6.58332681655884,-10.4166669845581,6,NA,NA,NA,0
"996","POINT(-10.73355899999999963 6.31418000000000035)","LIB0777",8,"LIBERIA","LIB42","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MTA",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"997","POINT(-10.73355899999999963 6.31418000000000035)","LIB0778",8,"LIBERIA","LIB42","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MTA",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"998","POINT(-10.73355899999999963 6.31418000000000035)","LIB0779",8,"LIBERIA","LIB43","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MTA",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"999","POINT(-10.73355899999999963 6.31418000000000035)","LIB0780",8,"LIBERIA","LIB44","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MTA",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1000","POINT(-10.73355899999999963 6.31418000000000035)","LIB0781",8,"LIBERIA","LIB43","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MTA",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1001","POINT(-10.73355899999999963 6.31418000000000035)","LIB0782",8,"LIBERIA","LIB45","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MTA",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1002","POINT(-10.73355899999999963 6.31418000000000035)","LIB0783",8,"LIBERIA","LIB45","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MTA",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1003","POINT(-10.73355899999999963 6.31418000000000035)","LIB0784",8,"LIBERIA","LIB44","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","MTA",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1004","POINT(-9.5827770000000001 5.45999700000000043)","LIB1097",8,"LIBERIA","LIB12","LIB4",392,"CENTRAL RIVERCESS",NA,NA,NA,"NA","NA","NEEZIUM II",5.45999717712402,-9.58277702331543,6,NA,NA,NA,0
"1005","POINT(-9.5827770000000001 5.45999700000000043)","LIB1098",8,"LIBERIA","LIB12","LIB4",392,"CENTRAL RIVERCESS",NA,NA,NA,"NA","NA","NEEZIUM II",5.45999717712402,-9.58277702331543,6,NA,NA,NA,0
"1006","POINT(-9.5827770000000001 5.45999700000000043)","LIB1099",8,"LIBERIA","LIB13","LIB4",392,"CENTRAL RIVERCESS",NA,NA,NA,"NA","NA","NEEZIUM II",5.45999717712402,-9.58277702331543,6,NA,NA,NA,0
"1007","POINT(-9.5827770000000001 5.45999700000000043)","LIB1100",8,"LIBERIA","LIB13","LIB4",392,"CENTRAL RIVERCESS",NA,NA,NA,"NA","NA","NEEZIUM II",5.45999717712402,-9.58277702331543,6,NA,NA,NA,0
"1008","POINT(-9.5827770000000001 5.45999700000000043)","LIB1101",8,"LIBERIA","LIB14","LIB4",392,"CENTRAL RIVERCESS",NA,NA,NA,"NA","NA","NEEZIUM II",5.45999717712402,-9.58277702331543,6,NA,NA,NA,0
"1009","POINT(-9.5827770000000001 5.45999700000000043)","LIB1102",8,"LIBERIA","LIB14","LIB4",392,"CENTRAL RIVERCESS",NA,NA,NA,"NA","NA","NEEZIUM II",5.45999717712402,-9.58277702331543,6,NA,NA,NA,0
"1010","POINT(-9.5827770000000001 5.45999700000000043)","LIB1103",8,"LIBERIA","LIB15","LIB4",392,"CENTRAL RIVERCESS",NA,NA,NA,"NA","NA","NEEZIUM II",5.45999717712402,-9.58277702331543,6,NA,NA,NA,0
"1011","POINT(-9.5827770000000001 5.45999700000000043)","LIB1104",8,"LIBERIA","LIB15","LIB4",392,"CENTRAL RIVERCESS",NA,NA,NA,"NA","NA","NEEZIUM II",5.45999717712402,-9.58277702331543,6,NA,NA,NA,0
"1012","POINT(-10.73355899999999963 6.31418000000000035)","LIB0697",8,"LIBERIA","LIB45","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEEZOE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1013","POINT(-10.73355899999999963 6.31418000000000035)","LIB0698",8,"LIBERIA","LIB42","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEEZOE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1014","POINT(-10.73355899999999963 6.31418000000000035)","LIB0699",8,"LIBERIA","LIB42","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEEZOE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1015","POINT(-10.73355899999999963 6.31418000000000035)","LIB0700",8,"LIBERIA","LIB44","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEEZOE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1016","POINT(-10.73355899999999963 6.31418000000000035)","LIB0701",8,"LIBERIA","LIB44","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEEZOE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1017","POINT(-10.73355899999999963 6.31418000000000035)","LIB0702",8,"LIBERIA","LIB43","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEEZOE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1018","POINT(-10.73355899999999963 6.31418000000000035)","LIB0703",8,"LIBERIA","LIB43","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEEZOE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1019","POINT(-10.73355899999999963 6.31418000000000035)","LIB0704",8,"LIBERIA","LIB45","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEEZOE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1020","POINT(-10.73355899999999963 6.31418000000000035)","LIB0825",8,"LIBERIA","LIB42","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEW GEORGIA ESTATE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1021","POINT(-10.73355899999999963 6.31418000000000035)","LIB0826",8,"LIBERIA","LIB45","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEW GEORGIA ESTATE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1022","POINT(-10.73355899999999963 6.31418000000000035)","LIB0827",8,"LIBERIA","LIB45","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEW GEORGIA ESTATE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1023","POINT(-10.73355899999999963 6.31418000000000035)","LIB0828",8,"LIBERIA","LIB44","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEW GEORGIA ESTATE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1024","POINT(-10.73355899999999963 6.31418000000000035)","LIB0829",8,"LIBERIA","LIB43","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEW GEORGIA ESTATE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1025","POINT(-10.73355899999999963 6.31418000000000035)","LIB0830",8,"LIBERIA","LIB43","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEW GEORGIA ESTATE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1026","POINT(-10.73355899999999963 6.31418000000000035)","LIB0831",8,"LIBERIA","LIB44","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEW GEORGIA ESTATE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1027","POINT(-10.73355899999999963 6.31418000000000035)","LIB0832",8,"LIBERIA","LIB42","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEW GEORGIA ESTATE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1028","POINT(-10.73355899999999963 6.31418000000000035)","LIB0833",8,"LIBERIA","LIB54","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEW MATADI",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1029","POINT(-10.73355899999999963 6.31418000000000035)","LIB0834",8,"LIBERIA","LIB54","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEW MATADI",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1030","POINT(-10.73355899999999963 6.31418000000000035)","LIB0835",8,"LIBERIA","LIB55","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEW MATADI",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1031","POINT(-10.73355899999999963 6.31418000000000035)","LIB0836",8,"LIBERIA","LIB55","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEW MATADI",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1032","POINT(-10.73355899999999963 6.31418000000000035)","LIB0837",8,"LIBERIA","LIB52","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEW MATADI",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1033","POINT(-10.73355899999999963 6.31418000000000035)","LIB0838",8,"LIBERIA","LIB52","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEW MATADI",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1034","POINT(-10.73355899999999963 6.31418000000000035)","LIB0839",8,"LIBERIA","LIB53","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEW MATADI",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1035","POINT(-10.73355899999999963 6.31418000000000035)","LIB0840",8,"LIBERIA","LIB53","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","NEW MATADI",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1036","POINT(-10.73355899999999963 6.31418000000000035)","LIB0617",8,"LIBERIA","LIB42","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","PAGOS ISLAND",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1037","POINT(-10.73355899999999963 6.31418000000000035)","LIB0618",8,"LIBERIA","LIB42","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","PAGOS ISLAND",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1038","POINT(-10.73355899999999963 6.31418000000000035)","LIB0619",8,"LIBERIA","LIB44","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","PAGOS ISLAND",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1039","POINT(-10.73355899999999963 6.31418000000000035)","LIB0620",8,"LIBERIA","LIB44","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","PAGOS ISLAND",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1040","POINT(-10.73355899999999963 6.31418000000000035)","LIB0621",8,"LIBERIA","LIB45","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","PAGOS ISLAND",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1041","POINT(-10.73355899999999963 6.31418000000000035)","LIB0622",8,"LIBERIA","LIB45","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","PAGOS ISLAND",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1042","POINT(-10.73355899999999963 6.31418000000000035)","LIB0623",8,"LIBERIA","LIB43","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","PAGOS ISLAND",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1043","POINT(-10.73355899999999963 6.31418000000000035)","LIB0624",8,"LIBERIA","LIB43","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","PAGOS ISLAND",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1044","POINT(-10.73355899999999963 6.31418000000000035)","LIB0737",8,"LIBERIA","LIB43","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","PIPELINE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1045","POINT(-10.73355899999999963 6.31418000000000035)","LIB0738",8,"LIBERIA","LIB42","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","PIPELINE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1046","POINT(-10.73355899999999963 6.31418000000000035)","LIB0739",8,"LIBERIA","LIB42","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","PIPELINE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1047","POINT(-10.73355899999999963 6.31418000000000035)","LIB0740",8,"LIBERIA","LIB45","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","PIPELINE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1048","POINT(-10.73355899999999963 6.31418000000000035)","LIB0741",8,"LIBERIA","LIB44","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","PIPELINE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1049","POINT(-10.73355899999999963 6.31418000000000035)","LIB0742",8,"LIBERIA","LIB44","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","PIPELINE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1050","POINT(-10.73355899999999963 6.31418000000000035)","LIB0743",8,"LIBERIA","LIB43","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","PIPELINE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1051","POINT(-10.73355899999999963 6.31418000000000035)","LIB0744",8,"LIBERIA","LIB45","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","PIPELINE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1052","POINT(-10.08444000000000074 8.28693600000000075)","LIB0361",8,"LIBERIA","LIB25","LIB5",387,"KOLAHUN",NA,NA,NA,"NA","NA","POPALAHUN-A",8.28693580627441,-10.0844402313232,6,NA,NA,NA,0
"1053","POINT(-10.08444000000000074 8.28693600000000075)","LIB0362",8,"LIBERIA","LIB24","LIB5",387,"KOLAHUN",NA,NA,NA,"NA","NA","POPALAHUN-A",8.28693580627441,-10.0844402313232,6,NA,NA,NA,0
"1054","POINT(-10.08444000000000074 8.28693600000000075)","LIB0363",8,"LIBERIA","LIB22","LIB5",387,"KOLAHUN",NA,NA,NA,"NA","NA","POPALAHUN-A",8.28693580627441,-10.0844402313232,6,NA,NA,NA,0
"1055","POINT(-10.08444000000000074 8.28693600000000075)","LIB0364",8,"LIBERIA","LIB22","LIB5",387,"KOLAHUN",NA,NA,NA,"NA","NA","POPALAHUN-A",8.28693580627441,-10.0844402313232,6,NA,NA,NA,0
"1056","POINT(-10.08444000000000074 8.28693600000000075)","LIB0365",8,"LIBERIA","LIB23","LIB5",387,"KOLAHUN",NA,NA,NA,"NA","NA","POPALAHUN-A",8.28693580627441,-10.0844402313232,6,NA,NA,NA,0
"1057","POINT(-10.08444000000000074 8.28693600000000075)","LIB0366",8,"LIBERIA","LIB25","LIB5",387,"KOLAHUN",NA,NA,NA,"NA","NA","POPALAHUN-A",8.28693580627441,-10.0844402313232,6,NA,NA,NA,0
"1058","POINT(-10.08444000000000074 8.28693600000000075)","LIB0367",8,"LIBERIA","LIB23","LIB5",387,"KOLAHUN",NA,NA,NA,"NA","NA","POPALAHUN-A",8.28693580627441,-10.0844402313232,6,NA,NA,NA,0
"1059","POINT(-10.08444000000000074 8.28693600000000075)","LIB0368",8,"LIBERIA","LIB24","LIB5",387,"KOLAHUN",NA,NA,NA,"NA","NA","POPALAHUN-A",8.28693580627441,-10.0844402313232,6,NA,NA,NA,0
"1060","POINT(-10.73355899999999963 6.31418000000000035)","LIB0721",8,"LIBERIA","LIB43","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","RED LIGHT",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1061","POINT(-10.73355899999999963 6.31418000000000035)","LIB0722",8,"LIBERIA","LIB43","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","RED LIGHT",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1062","POINT(-10.73355899999999963 6.31418000000000035)","LIB0723",8,"LIBERIA","LIB42","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","RED LIGHT",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1063","POINT(-10.73355899999999963 6.31418000000000035)","LIB0724",8,"LIBERIA","LIB45","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","RED LIGHT",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1064","POINT(-10.73355899999999963 6.31418000000000035)","LIB0725",8,"LIBERIA","LIB45","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","RED LIGHT",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1065","POINT(-10.73355899999999963 6.31418000000000035)","LIB0726",8,"LIBERIA","LIB44","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","RED LIGHT",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1066","POINT(-10.73355899999999963 6.31418000000000035)","LIB0727",8,"LIBERIA","LIB44","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","RED LIGHT",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"1067","POINT(-10.73355899999999963 6.31418000000000035)","LIB0728",8,"LIBERIA","LIB42","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","RED LIGHT",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
